"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","586_15 YG D-A","530_30 Blue C-A","Time"
112345,73944,99570.5,70030.1,62065,73946.5,983.29,48903.8,2.267
66620.2,48537,89952.4,72554.4,63412,74984.6,419.65,26029.4,2.267
94638.7,62412,99375.8,95439.6,79249,78925,1099.56,72284.4,2.267
102224,69498,96396.3,64658.2,56611,74851.8,415.8,30006.7,2.268
56695,37256,99730.7,62992.1,53457,77225.6,616,33688.8,2.268
76635.5,57831,86845.9,61504.6,56495,71347.2,550.55,24683.8,2.268
67377.9,48334,91357.6,43782.5,39251,73102.1,393.47,24904.1,2.268
103654,80113,84793.4,53593.2,49693,70679.7,493.57,34297.9,2.269
86668.2,62373,91063.2,72113,64353,73438.7,716.1,35611.9,2.269
101322,65060,102063,79309.4,65652,79169.3,405.02,80352,2.27
109936,73620,97864.2,66258,54184,80139.6,696.08,62756.6,2.27
112223,78054,94224.9,69036.5,60725,74506,408.87,8166.24,2.27
58612.5,38633,99428.7,59598.7,52068,75014.6,501.27,47318.4,2.27
79622.4,55317,94331.5,69667.2,58393,78189.3,411.18,34692.5,2.271
63691.5,39310,106184,84335.8,72323,76421.5,709.17,50315,2.271
98291.2,71392,90228.8,65409.1,59268,72326.6,695.31,26189.3,2.271
65964.8,42792,101025,55284.5,47084,76950.2,709.94,49896.7,2.271
63169.3,42284,97906.1,57445.2,49797,75601.5,348.04,47963.5,2.272
75461.1,57630,85813.3,54816.5,50759,70774.7,-40.81,15388.6,2.272
49172.5,38643,83393.3,50627.5,46160,71878.8,477.4,29630.2,2.273
80985.6,55858,95017.2,78892.6,68250,75755.4,646.03,18478.1,2.273
120673,91251,86666.5,91421.3,76247,78578.6,706.09,30768.5,2.273
57706.2,38588,98005.5,70989.8,60849,76458,744.59,40649,2.274
87606.4,64460,89068.8,52024.3,46321,73605.2,396.55,67089.6,2.274
82825.6,63443,85558,41168.9,37771,71431.6,390.39,22624.6,2.274
124732,94189,86787.7,60352.6,54848,72113.2,557.48,39659.8,2.274
81068.8,61082,86980.2,53066.9,48819,71238.5,646.03,16278.5,2.275
105501,74744,92503.8,74445.1,66533,73329.6,706.09,30380.4,2.275
65649.9,48038,89563.1,46542.2,42318,72077.9,103.18,17285,2.275
95495.7,70052,89339.4,51133.7,44732,74915,374.99,32009,2.276
130890,93336,91904.8,76022.6,66597,74811.5,528.99,20505.6,2.276
101644,77407,86056.2,42468.5,39410,70622,315.7,20815.9,2.276
58902.4,43782,88169.3,44900.6,40422,72797.2,93.94,17956.8,2.276
62442.2,43116,94911.7,53709.8,45045,78142.5,721.49,3271.68,2.276
68889.6,47956,94143.6,78228.7,68732,74591.1,723.8,16483.7,2.276
79185.3,67173,77255.5,27251.3,26425,67585.2,84.7,13053.6,2.277
56810.2,41112,90560.3,45056.2,40257,73348.8,332.64,38919.6,2.277
87715.8,59153,97181,103892,89321,76227.2,470.47,45620.6,2.278
105377,70494,97965.3,77047.9,67511,74793.9,723.03,46161.4,2.278
62616.3,46976,87355.7,50513.8,45468,72808.8,212.52,32793.8,2.278
74355.2,54321,89706.4,37496.9,33537,73274.2,626.01,32515.9,2.278
96392.3,69522,90865.7,76302,67946,73595.6,537.46,27751,2.279
78368.6,57229,89744.1,59235.8,53248,72905.6,616.77,17475.8,2.28
63727.4,48634,85874.8,40626.7,38343,69439.3,283.36,19996.6,2.28
75480.3,53114,93133.2,66656.9,56983,76661.9,498.19,42968.2,2.28
70949.1,52104,89239.2,42133.7,36033,76631.8,294.14,24800.4,2.281
77895.7,61118,83526.5,47441.5,44259,70248.5,517.44,44726.4,2.283
87324.8,55452,103205,87565,69992,81990.2,635.25,51845,2.283
78396.2,51759,99263.3,78518.2,68962,74617.4,644.49,74355.8,2.283
80126.7,58693,89468.7,53335.4,46893,74539.7,666.82,41723.3,2.284
108200,70480,100610,64468.1,55448,76197.2,706.09,59195.5,2.284
90324.5,57706,102580,77260.3,65431,77384.3,706.09,37306.8,2.284
73599.4,48461,99531.7,70735,56896,81476.5,346.5,59145.1,2.284
95561.6,68231,91787.1,44130.2,39795,72675.5,365.75,14459.8,2.285
98885.8,62998,102870,68132.9,59530,75006.8,678.37,17683.9,2.285
105374,64077,107773,76497.1,63920,78431.1,291.83,18550.1,2.285
67296,50604,87153.4,40013.3,37249,70399.5,297.22,34789.7,2.285
71072,53982,86283.9,36907.9,34317,70483.9,301.07,28185.8,2.286
109884,82652,87128.3,46398.2,42748,71132.1,296.45,22596.5,2.286
99029.1,67632,95960.1,52267.7,46112,74284.7,438.9,54168.5,2.286
78540.2,54377,94657.8,47572.6,38404,81182.1,492.8,32386.3,2.287
131364,84483,101903,79953.1,68155,76880.8,668.36,58366.8,2.287
90949.8,70183,84927.7,43691.8,39967,71643.7,321.09,16614.7,2.287
66799.4,43413,100840,55887.1,48777,75089,689.92,58491.4,2.288
105135,85076,80988.2,47623.7,44164,70669.9,353.43,15652.1,2.288
92603.5,61602,98517.3,75393.4,64670,76403,854.7,64205.3,2.288
98213.1,70582,91191.7,51109.2,45454,73689.7,405.79,37666.1,2.289
155619,114554,89029.3,67999,62131,71725.5,691.46,52238.9,2.29
88042.9,61260,94188.3,50575.7,45669,72577.2,399.63,60496.6,2.29
92416.6,67626,89560.5,68595.1,60755,73993.1,633.71,28229,2.291
65666.6,48689,88388,49006.1,44113,72805.4,317.24,32741.3,2.291
72693.1,50968,93470.7,81190.8,70849,75102.3,287.21,28825.9,2.291
104640,72569,94498.9,79518.2,70004,74443,650.65,45780.5,2.291
70103,51759,88762.8,39369.6,35474,72732.9,374.99,22704.5,2.291
77677.4,58169,87515.1,46550.9,42468,71836.6,335.72,25208.6,2.291
82451.2,61064,88489.5,59153,53265,72780.5,422.73,49708.8,2.291
100310,77630,84682.5,59022,53895,71770.4,252.56,26781.1,2.292
89612.2,64920,90462.5,62894.9,56689,72710.4,523.6,25471.4,2.292
87910.4,61605,93519.9,61693.9,54141,74678.6,469.7,15923.5,2.292
93926.4,73873,83326.3,35184.2,32941,69998.9,318.01,27251.3,2.293
71429.1,50823,92107.5,46338.5,42516,71428.1,254.1,14343.1,2.293
150692,104733,94294.9,80444.2,67248,78396.2,755.37,65942.6,2.293
92460.2,69890,86700.1,46754.6,42238,72544,333.41,34832.9,2.293
71303.7,49856,93729.1,43362,39952,71129.7,301.84,27837.4,2.293
62496.6,43547,94054.2,59585,52006,75086.8,407.33,55001.5,2.293
79069.4,53249,97314.4,56527.9,48589,76243.9,297.99,55443.6,2.294
70363.5,52237,88277.3,78227.3,63712,80466.8,490.49,46777.7,2.294
58798.1,44285,87013.5,43751.5,39936,71797.4,94.71,16583,2.294
76538.9,60713,82619.1,47875,43321,72425.2,512.05,47630.2,2.294
94330.9,67174,92030.7,57795.1,52014,72820,415.03,12753.4,2.294
83470.1,59198,92406.8,44763.8,40183,73007.1,543.62,27771.8,2.294
62079.4,47449,85743.3,40517.3,37709,70416.6,311.85,18301,2.295
68415.4,53453,83880.6,45245.5,42176,70305.6,485.1,23423,2.295
83909.1,54258,101350,75577.7,63166,78413.4,867.79,50052.2,2.296
73089.9,52636,91002.8,41473.4,38097,71344.3,438.9,22533.8,2.296
83153.9,58382,93343.4,66982.3,59742,73478.5,503.58,38734.6,2.296
68485.8,44042,101909,81500.4,70119,76173.5,723.8,67408.6,2.296
102858,69947,96371.8,80581.7,70518,74888.7,641.41,29808.7,2.296
88800,69561,83661.8,43859.5,40329,71273.2,535.92,31831.9,2.297
62678.4,43890,93590.6,40374,36138,73218,527.45,20070.7,2.297
88375.7,60885,95126.7,60667.2,52053,76381.5,291.06,55280.2,2.298
93754.9,68555,89626.1,61790.4,54486,74321.8,586.74,26916.5,2.298
67977,50158,88818.1,40118.4,36458,72115.9,425.81,46414.1,2.299
86224,68898,82016.5,58034.2,51962,73194.4,624.47,34598.9,2.299
89118.7,61896,94359.6,43466.4,39029,72987.1,515.13,31288.3,2.3
107068,78611,89259.5,77288.4,67360,75195.6,544.39,16552.8,2.3
105910,72176,96166.4,78077.5,69244,73896.5,624.47,31576.3,2.3
83554.6,63617,86075,38799.4,36673,69335.9,388.08,17861,2.301
93759.4,76136,80705.8,48096,45221,69702.6,147.07,17514.7,2.301
119639,85036,92204.1,77374.8,66156,76649.7,425.04,45272.2,2.301
112109,70464,104268,73967,62508,77550.1,638.33,53673.1,2.302
71406.1,48009,97474.8,72610.6,61524,77345.5,789.25,66743.3,2.302
109886,73826,97546.9,88417.4,75221,77033.4,830.06,39224.9,2.303
62338.6,46609,87653,48974.4,45259,70916,586.74,18087.1,2.303
142450,108325,86181.4,65625.8,59337,72481.8,418.88,34945.9,2.303
133022,96670,90180.4,62287.9,55923,72995,599.06,82693.4,2.303
115716,80672,94004.8,64644.5,54180,78193.8,419.65,44794.1,2.303
61290.2,43586,92156.1,50459,46006,71879.4,358.82,19270.8,2.303
78549.1,59184,86979.5,58528.1,51552,74404.4,491.26,20862.7,2.304
84796.8,53056,104743,78636.2,66668,77301,716.1,82121,2.304
94732.2,69242,89661.9,72367.9,63223,75015.5,649.11,21844.8,2.304
113585,80954,91952.5,52694.6,46441,74360.9,679.91,24636.2,2.305
101007,77480,85436.5,53277.8,50101,69691.6,502.81,14402.2,2.305
83783.7,61429,89385.3,59926.3,54669,71838.4,442.75,33315.1,2.305
120321,87875,89733.5,59545.4,53103,73486.8,542.08,20357.3,2.305
68387.8,49166,91157.8,47854.8,43709,71752.1,461.23,29872.1,2.305
63657.6,47774,87325,39247.2,36039,71370,199.43,10203.8,2.305
76396.2,56993,87847.6,53374.3,48765,71730.5,662.97,29463.8,2.306
140033,98298,93361.2,78034.3,69155,73950.7,688.38,38217.6,2.307
111372,81133,89962,85808.9,74400,75585.6,614.46,64350.7,2.307
88773.8,73745,78891.8,28309.7,26713,69453.2,286.44,14672.2,2.307
102351,82223,81578.8,50341,46546,70879.2,575.96,67118.4,2.307
85985.9,67280,83757,46301.8,43168,70293.6,170.17,19877.8,2.307
87962.2,69501,82944,67317.8,63600,69367,512.82,19281.6,2.307
76645.8,55030,91278.5,45320.4,41006,72431.3,384.23,27720.7,2.308
65721,46770,92090.8,48649,42574,74887.5,552.09,15657.1,2.308
95955.2,68440,91883.7,73333.4,65169,73746.4,493.57,25379.3,2.309
98688,71213,90820.7,49402.1,44048,73502,244.09,20865.6,2.309
104463,76024,90051.4,51777.4,47336,71685,576.73,19319.8,2.309
89729.9,57680,101951,75648.2,62248,79644.1,788.48,64784.2,2.309
107176,72208,97273.3,81859.7,70060,76573.7,1129.59,63618.5,2.309
77785.6,62533,81521.1,26033,24833,68703,232.54,13052.2,2.31
82018.6,61989,86711.6,54659.5,48965,73157.7,485.87,27935.3,2.31
81486.1,58780,90851.8,45026.6,40181,73439.3,592.9,34922.9,2.311
74353.3,56180,86735.8,37818,34708,71408.3,549.01,19740.2,2.311
109168,78516,91120.7,51786,45656,74335.2,408.87,55999.4,2.311
73061.1,57701,82981.8,36207.4,33141,71599.7,331.1,26596.8,2.312
96325.1,61667,102369,74679.8,59435,82345.7,856.24,12941.3,2.312
92244.5,71277,84814.7,35654.4,32989,70831.1,189.42,19836.7,2.312
78483.2,58951,87250,46784.9,42187,72678.6,462.77,25196.4,2.312
77723.5,58479,87102.9,38859.8,35586,71565.2,251.79,11383.9,2.312
98577.3,68975,93662.3,67307,59823,73734.8,418.88,35619.8,2.313
91541.8,69207,86686,32955.8,30303,71273.3,646.8,35447.8,2.313
94359,66164,93463.4,61711.2,54224,74585.1,591.36,62236.8,2.313
85734.4,51064,110032,81787.7,68837,77865.6,595.21,64520.6,2.313
103517,73747,91991.2,72062.6,64123,73650.6,351.12,15583.7,2.313
63047.7,41909,98592,49048.6,42661,75348.6,469.7,46659.6,2.313
82586.2,58249,92917.8,66099.6,57364,75516.1,742.28,32107,2.314
85212.2,56620,98630.6,88812,72604,80166.2,341.11,23885.3,2.314
65334.4,50006,85624.8,39260.9,35662,72149.7,313.39,37154.2,2.314
68225.9,48150,92860.9,47044.8,42666,72261.9,32.34,56268.7,2.314
131834,88459,97671.1,80147.5,68822,76320.8,629.09,35152.6,2.315
78531.2,51812,99332.6,52642.8,45936,75104.5,506.66,43727.8,2.315
78685.4,50855,101401,72050.4,62399,75672.6,981.75,128428,2.316
78538.9,59655,86281.5,66093.1,60139,72024.5,569.8,17867.5,2.316
136210,94929,94035.1,62769.6,53925,76285,623.7,42812.6,2.316
73998.1,55953,86671.6,53741.5,48453,72689.1,180.95,10225.4,2.316
101056,60092,110211,81981.4,66981,80212.8,821.59,101407,2.316
89914.9,66741,88291.5,54648,48989,73106.5,586.74,23095.4,2.316
108842,65187,109425,91051.9,76091,78421.6,1159.62,64749.6,2.317
98066.6,70876,90678,57678.5,51941,72775.2,873.95,27686.9,2.317
123915,90428,89805,74238.5,67141,72463.8,426.58,33955.9,2.317
67571.2,51217,86462.4,46444.3,42185,72153,447.37,20613.6,2.317
135839,97051,91728.8,74301.8,65103,74796,804.65,34832.9,2.317
71176.3,54982,84838.9,39677.8,36058,72115,365.75,14227.2,2.317
124220,93614,86961.9,56442.2,51434,71917.4,472.01,23885.3,2.317
73148.2,55700,86065.3,43102.1,39496,71519.6,501.27,57785.8,2.318
95998.7,71404,88109.5,67988.9,61068,72963.2,738.43,14086.1,2.318
81024.6,57443,92440,48301.2,43179,73310.4,453.53,20695.7,2.318
74912.6,52289,93891.2,55404.7,50669,71661.2,816.2,41576.4,2.319
75300.5,53978,91424.1,48255.1,44503,71061.4,407.33,42246.7,2.319
98603.5,77629,83243.1,33680.9,31421,70249.5,689.92,38172.2,2.319
105891,72804,95319.5,46229.8,41544,72927.8,542.85,41060.9,2.319
69242.9,50329,90164.7,53207.3,47764,73004.6,752.29,27550.1,2.319
74037.1,58450,83012.8,56183.8,51318,71749.9,672.98,24391.4,2.319
75393.9,52510,94096.7,47782.1,41738,75026.3,454.3,20838.2,2.32
82071,52079,103278,71409.6,59714,78371.9,786.17,17300.2,2.32
80078.7,62616,83813.1,41472,33020,82311,702.24,37463.8,2.32
70431.4,51021,90468.4,34666.6,31545,72021.2,495.11,19630.8,2.32
115021,84699,88997.6,61972.6,56070,72435.1,1004.85,24130.1,2.32
74606.7,54505,89706,38285.3,34772,72157.6,480.48,19686.2,2.32
91837.4,66756,90159.1,59913.4,52336,75024.5,532.07,22687.2,2.321
77687.7,52964,96128.3,47105.3,41972,73551.2,331.1,48999.6,2.321
93303,76877,79538.8,32140.8,30720,68567,392.7,25803.4,2.321
123436,94124,85945.3,51956.6,47333,71937.8,510.51,40070.2,2.321
65370.2,48474,88379.4,39954.2,36439,71858.2,522.06,22929.8,2.322
91085.4,71396,83609.4,35545.7,33840,68839.3,398.86,12008.9,2.322
83692.2,61243,89558.8,53662.3,48806,72057,472.78,61647.8,2.322
82291.8,64686,83373.2,51078.2,45047,74310.5,185.57,33432.5,2.322
81329.3,57972,91940.9,54488.9,49960,71476.9,398.09,17396.6,2.323
83541.1,59688,91726.2,76891,65569,76852.3,592.13,41992.6,2.323
98817.3,61892,104635,83185.2,68980,79032,220.22,35120.9,2.323
66933.1,46870,93589.3,62791.9,55482,74170.6,612.92,51330.2,2.324
114241,76949,97297.1,88322.4,76157,76004.8,516.67,60747.8,2.324
75156.5,52927,93061.3,59245.9,53202,72981.1,665.28,26938.1,2.324
91011.8,66332,89919.7,66613.7,58785,74263.7,829.29,67592.2,2.325
89470.7,53753,109083,57032.6,46180,80937.4,582.12,27606.2,2.325
75259.5,54515,90474.3,50080.3,44683,73452.2,565.95,20124.7,2.325
100429,77588,84829.4,61538.4,55468,72708.2,589.82,28745.3,2.325
92124.2,68463,88185.6,38317,34738,72288,599.06,22634.6,2.325
81070.1,53060,100132,87488.6,73144,78388.6,734.58,32932.8,2.326
74748.8,58628,83556.3,30011.8,28636,68684.5,-8.47,35218.8,2.326
86547.8,64052,88553,38455.2,35332,71329.1,368.83,20018.9,2.326
152404,104765,95337,67045,58640,74929.4,1265.11,64215.4,2.326
132612,91938,94529.9,90010.8,77006,76603.8,582.12,77312.9,2.327
65278.1,46381,92237.4,49989.6,44413,73764.9,294.91,21318.5,2.327
75788.2,54136,91747.7,56474.6,51109,72416.3,629.09,52714.8,2.327
99721.6,74037,88271.5,44005.7,39965,72162.1,367.29,23932.8,2.327
100612,73942,89173.9,53386.6,45409,77049.5,542.08,62619.1,2.328
63976.3,40517,103481,84413.5,70269,78727.8,478.94,30336.5,2.329
78332.2,69963,73375.6,57904.6,53542,70875.8,1686.3,5420.88,2.329
62118.4,42960,94762.4,42817.7,38644,72614.1,536.69,18398.2,2.329
114632,86765,86585,45272.2,41232,71957.6,301.07,25711.2,2.329
88646.4,63401,91631.5,68587.9,60036,74871.4,455.84,63951.1,2.329
73278.7,48256,99519.1,70252.6,60476,76130.6,690.69,22384.8,2.33
83296.6,66304,82331.8,51094.8,46856,71464.7,312.62,8484.48,2.33
117642,82801,93112.4,73249.9,65161,73671.5,773.85,33520.3,2.33
80515.2,59052,89355.9,44232.5,38828,74658,727.65,27001.4,2.331
75034.9,60480,81307.6,35536.3,33036,70496.1,443.52,15928.6,2.331
70704,51368,90205.1,66031.2,57768,74910.4,314.16,29197.4,2.331
103006,69738,96799.5,106526,88583,78810.8,729.19,63231.1,2.331
61576.3,44473,90739.7,50856.5,45197,73742.3,274.12,29545.9,2.331
123158,86537,93269.6,60207.1,53460,73807.2,904.75,17383,2.331
107266,71488,98335.1,67427.3,58280,75822.1,795.41,64156.3,2.332
64238.1,43709,96316.7,45965.5,41072,73344.3,375.76,34429.7,2.332
60962.6,42463,94087.6,54352.8,48380,73626.8,480.48,24485,2.332
57107.2,40795,91741.1,55446.5,49078,74040.1,471.24,39052.1,2.332
72772.5,53650,88895,48397,43246,73341.9,311.85,44711.3,2.333
66916.5,44733,98035.9,39726.7,35616,73100,275.66,23269.7,2.333
91916.8,55961,107644,77723.3,65481,77788.6,805.42,50312.2,2.333
57290.9,47921,78350.1,49717.4,44869,72617.7,304.92,28456.6,2.334
79843.8,56848,92046.3,70203.6,60792,75682,404.25,46709.3,2.334
93989.1,70299,87621,55533.6,50182,72525,543.62,20388.2,2.334
93123.8,69377,87968.1,53669.5,48205,72965.2,271.81,76633.2,2.335
67013.1,52289,83990.4,41801.8,36389,75284.3,257.18,37434.2,2.335
67703.7,49345,89918.5,40264.6,37125,71078.2,174.02,17167.7,2.336
81648,55154,97017.1,63013.7,51214,80635.5,301.84,55041.8,2.336
91283.2,65174,91790.2,66206.9,58570,74081.2,417.34,29034.7,2.336
75667.2,54165,91552.2,44874.7,40689,72277.8,400.4,20021,2.336
66051.2,45895,94318.1,63961.2,56943,73613.3,455.07,33333.1,2.337
81031,56248,94411.4,43554.2,38124,74870.7,551.32,19119.6,2.338
139524,97176,94095.6,81243.4,69345,76780.8,649.88,49866.5,2.338
104353,69906,97829.3,69226.6,59214,76617.6,529.76,43490.2,2.338
98697.6,74083,87310.8,58422.2,54079,70799.4,500.5,32816.9,2.339
103046,69666,96937.5,84335,74302,74385.4,763.07,32345.3,2.339
107375,69108,101825,72937.4,63324,75485.3,594.44,46280.2,2.339
83486.1,58685,93232.4,58207,49705,76745.8,669.13,64908.7,2.339
96090.9,75627,83269.4,52060.3,47608,71665,438.13,34481.5,2.339
121329,79780,99666.5,76459,66268,75614.4,897.05,46530,2.34
62426.2,45832,89264.4,45622.1,42129,70969.8,518.21,26696.9,2.34
122399,84840,94548.8,75135.6,65525,75148.2,887.04,59509.4,2.34
132080,98640,87753.4,63321.1,56848,72998.4,693,127114,2.341
86922.9,63932,89103.7,46385.3,42309,71850.1,359.59,22396.3,2.341
69639,47441,96200.8,52851.6,47117,73512.4,304.15,34142.4,2.342
81587.2,57206,93467.4,70976.2,60958,76306.5,535.15,42616.8,2.343
77874.6,52848,96571,45365.8,40200,73957.5,478.17,32081.8,2.343
80188.2,55521,94652.7,64478.9,56773,74431.3,561.33,45196.6,2.343
84556.2,61342,90337.3,48454.6,43783,72528.6,383.46,44721.4,2.344
103628,72187,94080.3,75685.7,60982,81337.7,661.43,30760.6,2.344
100634,79635,82816.9,30569,28607,70030.9,314.93,10301.8,2.345
146096,95968,99768.1,87248.9,72644,78711.8,776.16,59963.8,2.345
123767,84027,96530.8,84907.4,71398,77936.3,890.12,90447.8,2.345
76917.1,54864,91878.8,68292.7,60500,73977.4,559.79,32575,2.346
91776.6,55794,107801,83655.4,69678,78682.5,753.83,32278.3,2.346
110155,80408,89781,82355.8,74412,72532.2,607.53,64096.6,2.346
113391,79665,93280.8,76309.2,65997,75776.2,549.78,9694.8,2.346
60883.8,40773,97860.9,40885.9,35569,75332.4,482.79,53761,2.346
68048.6,45068,98953.5,46625,40465,75512.6,586.74,48309.1,2.346
135832,98646,90240.9,67662.7,59514,74509.3,716.87,29331.4,2.346
77114.9,52756,95795.8,52761.6,46760,73947.5,252.56,38153.5,2.347
63696.6,49102,85015.3,40986,37495,71637.8,478.94,33323.8,2.347
118320,87225,88899.1,90555.8,75716,78380.6,971.74,53527.7,2.347
94509.4,71342,86818,48240.7,43559,72579.8,201.74,10684.8,2.347
64613.8,43286,97826.7,64903,53146,80033.9,525.14,30846.2,2.347
82267.5,61562,87578.1,36769,33879,71126.4,389.62,30004.6,2.348
86318.1,61299,92284.4,51570,46479,72714.4,186.34,15127.2,2.348
110175,76635,94218.2,68641.2,56518,79593.6,537.46,49229.3,2.348
107057,70768,99142.4,74662.6,64348,76041,816.2,59927,2.348
79965.4,57941,90447.4,47674.8,43389,72009.4,482.79,39880.8,2.349
92053.1,70128,86025.5,86405,70812,79967.2,813.89,86785.2,2.349
93191.7,68752,88832.5,60143.8,51896,75951.5,536.69,49347.4,2.349
67522.6,41987,105394,82833.8,63687,85238.7,528.99,44898.5,2.35
105580,74347,93067.7,61467.8,55062,73160.4,900.9,52547,2.35
113407,74360,99949.8,98107.9,80417,79953.3,1168.09,47360.2,2.35
83642.2,61737,88789.2,39182.4,36393,70559.1,384.23,26116.6,2.35
78925.4,59668,86687.3,30767,28264,71339.8,211.75,13839.1,2.351
91193.6,68065,87805.2,43174.8,39645,71371,639.87,25886.2,2.352
80549.1,63092,83669.4,40862.2,37088,72205.1,88.55,22142.9,2.352
114277,85445,87650.1,62545.7,56854,72096.8,592.13,48799.4,2.352
137875,95209,94904.8,88386.5,76372,75845.8,992.53,78136.6,2.353
104417,67629,101186,78620.4,67542,76285.4,924,41148,2.353
94853.8,69085,89981,47281,43632,71016.8,177.87,51340.3,2.354
81202.6,64832,82084.3,29847.6,27692,70637.5,338.8,16118.6,2.354
57885.4,42660,88925.9,43855.2,39916,72003.6,490.49,9596.16,2.354
68379.5,45109,99344.3,71268.5,61301,76192.1,514.36,39180.2,2.354
114861,82652,91075.3,65333.5,58632,73026.6,518.98,22811,2.355
85653.8,60420,92906.4,60439,54048,73285.4,618.31,65267.3,2.355
89001.6,63177,92324.9,54244.1,49364,72014.8,217.91,40560.5,2.355
66078.7,47834,90532.6,47009.5,41431,74360.2,368.83,20036.2,2.356
95504.6,65044,96227.1,63984.2,56524,74185.7,579.81,50958.7,2.356
101551,76769,86691.6,57083.8,49625,75386.2,445.06,21656.2,2.356
74700.2,52145,93883.4,56404.1,50345,73423.3,381.92,36938.9,2.357
101041,68567,96574.8,64038.2,54671,76764.8,605.22,27199.4,2.357
76574.7,57810,86808.5,40814.6,36762,72760.7,361.9,16685.3,2.357
110394,78363,92324.1,79950.2,69064,75866.1,447.37,68460.5,2.358
71493.8,47961,97692.2,58808.2,49786,77412.4,438.9,21865.7,2.359
112216,76477,96162.4,97251.8,78944,80734.4,1358.28,28820.9,2.359
93518.7,66423,92269.9,45635.8,40683,73514.4,426.58,59430.2,2.36
75786.2,51510,96422.6,88156.1,71322,81004.4,601.37,14932.1,2.361
137948,103528,87324.9,62061.8,55857,72816,598.29,39508.6,2.361
86407.7,59971,94425.9,63290.2,55039,75360.8,555.94,21648.2,2.361
64051.2,48085,87296.6,36608.4,34377,69789.9,133.21,28303.9,2.361
77299.8,57133,88668.9,33260.4,30336,71853.7,356.51,30782.2,2.361
94273.9,71047,86961.2,62162.6,53604,75999.8,478.94,45081.4,2.361
149455,100906,97067.2,73651,64522,74808.4,170.94,29043.4,2.362
96137,70352,89555.8,53600.4,47636,73741.6,468.93,38728.1,2.362
77424.6,57648,88018.7,47042.6,42648,72289.1,508.2,21611.5,2.362
75822.1,49357,100676,66265.2,56464,76912,739.97,45432,2.363
82943.4,60829,89361.6,55235.5,49936,72491.1,398.09,11046.2,2.363
87633.3,67788,84722,47615,42465,73484,358.05,13572,2.363
97520.6,72493,88161.8,53246.9,47040,74183.4,557.48,41523.1,2.363
75379.2,47756,103444,69781.7,59868,76388.3,450.45,31477,2.364
61392,43263,92998.3,44875.4,40450,72706,75.46,24183.4,2.364
64110.1,45107,93145.6,41072.4,36815,73114.8,509.74,16162.6,2.364
