"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","586_15 YG D-A","530_30 Blue C-A","Time"
75600,60333,82119.6,86355.4,72016,78585.1,900.13,47356.6,2.061
111215,80341,90720.9,64545.1,56921,74314,457.38,23646.2,2.062
76993.9,47034,107281,65273,56775,75345.4,737.66,47309,2.062
140810,102004,90468,76495.7,68092,73624.2,703.01,28122.5,2.062
159437,113690,91906.9,86073.1,77385,72893.8,813.12,18907.9,2.062
121905,92476,86392,57114,53395,70100.6,669.9,29419.2,2.063
88604.2,64620,89860.1,75579.8,69877,70884.6,261.8,16225.2,2.063
73497,56571,85144.3,53424,48566,72091.5,703.01,30344.4,2.063
97779.2,72651,88203.3,65443.7,59398,72206.4,517.44,13866.5,2.063
150568,107321,91944.8,74890.8,62452,78589.1,782.32,48668.4,2.063
113995,80552,92744.7,78119.3,68401,74847.2,763.07,53375,2.063
94891.5,66057,94143.1,56470.3,51021,72535.6,451.99,45820.1,2.063
79569.9,64887,80365.8,47036.2,44827,68765.7,394.24,7032.24,2.064
141074,97870,94466.3,70750.8,63635,72864.4,648.34,33449.8,2.064
80340.5,64129,82103.2,51290.6,47353,70985.6,651.42,13088.2,2.064
86437.8,66214,85552.7,51111.4,46570,71926.9,438.9,17075.5,2.064
112713,92042,80254.2,61558.6,52435,76939.1,510.51,29344.3,2.064
66528,48705,89518.1,61865.3,53421,75895.3,538.23,13695.8,2.064
70977.3,48510,95888.8,53046.7,47257,73565.2,443.52,21241.4,2.065
91406.7,70665,84772.2,79811.3,71241,73420,704.55,22716.7,2.065
131404,100933,85321,61085.5,53117,75367.6,649.88,36889.9,2.065
118943,77890,100077,70827.8,59934,77448.1,772.31,26416.1,2.065
133528,91855,95268.3,100039,87154,75224.9,1123.43,66052.1,2.065
75883.5,54341,91516.6,68425.9,60449,74184.2,876.26,20059.2,2.065
91548.8,63798,94042.8,69924.2,59722,76731.4,490.49,60121.4,2.066
120557,91538,86311.8,77108.4,65158,77555.7,854.7,47660.4,2.066
90270.1,67103,88162.1,71048.9,59986,77622.4,626.78,18967,2.066
92839.7,70948,85757.8,36015.1,33660,70121.4,248.71,21138.5,2.066
96407.7,72465,87189.3,52524.7,48121,71533.4,361.13,44104.3,2.066
113672,89145,83567.6,83227.7,70058,77855.6,706.86,26858.2,2.066
144808,103728,91490.4,75826.8,67084,74077.1,749.98,41016.2,2.066
116941,92533,82822.7,49186.1,45942,70163.7,424.27,23022.7,2.066
96766.7,75221,84307.6,32614.6,32001,66792.5,222.53,13268.9,2.066
102996,75701,89166.3,67079.5,61621,71341.3,531.3,19736.6,2.066
124352,91729,88843.6,75043.4,63021,78038.2,790.02,25564.3,2.067
141951,109457,84991.6,68752.1,62449,72150.7,689.92,33976.8,2.067
112460,74411,99047,94509.4,79302,78103.5,828.52,37969.2,2.067
79397.8,58505,88939.6,47755.4,43956,71200.8,575.19,24271.2,2.067
104321,78169,87461.8,64481,58676,72019.7,738.43,17112.2,2.067
110240,72722,99346.7,100912,84161,78579.7,834.68,48332.2,2.068
82741.8,67524,80305.7,41250.2,38736,69789.8,458.15,9263.52,2.068
135942,96952,91892.1,66051.4,60092,72035.2,415.03,27023.8,2.068
107325,77443,90823.4,72120.2,65979,71636,456.61,27434.9,2.068
80586.9,57192,92344.1,45501.1,40501,73626.9,345.73,20776.3,2.069
80791,59120,89558.9,48687.8,45284,70462.1,838.53,23273.3,2.069
148800,100154,97367.6,67626.7,56809,78015.5,714.56,69145.9,2.069
112266,82527,89152.4,61440.5,56706,71007.7,728.42,20227.7,2.069
67059.2,52519,83680,82017.4,71727,74938.2,678.37,32071.7,2.069
85882.9,59909,93949.5,81088.6,69721,76221.2,813.89,36830.9,2.069
140288,106435,86380.6,48921.1,44976,71284.6,582.89,36226.8,2.07
63616,43614,95591.7,65317,57235,74790.1,600.6,30838.3,2.07
71608.3,53530,87669,50710.3,46231,71885.8,615.23,30523,2.07
112893,91380,80964.6,43906.3,40988,70202.1,352.66,21990.2,2.07
126655,85115,97520.3,75093.1,66470,74038,649.88,36891.4,2.07
78135.7,60168,85106.7,43804.8,40357,71134.9,464.31,20082.2,2.071
102396,73900,90806.4,60058.8,53137,74072.9,439.67,24490.8,2.071
139205,98754,92380.5,66651.8,58830,74249.5,439.67,37172.2,2.071
103048,74716,90387.3,99334.8,84485,77055.2,512.05,45246.2,2.071
131075,92412,92954.4,84104.6,74017,74467.8,956.34,36806.4,2.072
119849,84841,92578.1,73728,65661,73587.6,627.55,17748.7,2.072
78545.9,64337,80009.7,44123.8,42347,68285.7,233.31,12798,2.072
52037.8,35673,95600.2,56283.8,50393,73197,329.56,20244.2,2.072
89705,62924,93428.7,58304.9,50209,76103.3,503.58,37876.3,2.072
84942.7,61718,90197.4,69698.9,61310,74503.1,555.17,20337.8,2.073
78976.6,57452,90089.4,69128.6,60641,74708.8,599.06,32549,2.073
126900,82396,100934,106683,89285,78306.4,405.79,45144,2.073
103258,83036,81496.4,43049.5,40997,68817.1,374.99,26333.3,2.073
74662.4,62153,78726.3,30692.9,30228,66543.9,325.71,8915.04,2.074
89607,74760,78551.2,30599.3,30149,66514.8,150.15,15362.6,2.074
105748,75601,91669.8,68050.8,58357,76422.3,783.86,33178.3,2.074
90660.5,70420,84372.7,62384.4,56884,71873,380.38,22201.9,2.074
81243.5,66805,79700.2,37890,36561,67918.2,405.79,2907.36,2.074
76874.9,52112,96677.8,59834.9,54920,71400.9,380.38,9917.28,2.074
69921.3,51297,89330,37725.1,35485,69673.2,730.73,11087.3,2.074
134796,101889,86702.2,45025.2,42093,70101.2,322.63,33321.6,2.075
93019.5,74094,82275.6,42495.1,36643,76002.5,261.03,41489.3,2.075
67030.4,46147,95193.7,61598.9,50555,79852.5,513.59,12131.3,2.075
87525.1,69746,82241.9,56065.7,51786,70952,298.76,23125,2.075
94042.2,73911,83386.1,39884.4,37823,69107.8,485.1,28704.2,2.076
104332,73101,93534.6,76219.2,66960,74598.3,683.76,21056.4,2.076
107913,69539,101701,88148.2,72859,79288.5,515.9,19189.4,2.076
108116,82512,85872.1,49085.3,44732,71913.9,579.81,37884.2,2.076
117412,86124,89344.5,79750.8,72097,72493.3,1077.23,21867.8,2.077
72993.9,53184,89946.8,43798.3,40520,70838.3,580.58,18933.1,2.077
53604.5,37349,94059.4,53683.9,47449,74147.6,555.94,29948.4,2.077
108138,81124,87358.9,55859.8,52716,69444.3,752.29,28293.1,2.077
104474,76418,89597,67024.8,58994,74457.4,739.97,18569.5,2.077
112867,89440,82702,48457.4,46264,68643.2,411.18,26286.5,2.077
91337.6,59672,100313,72522.7,63516,74829.2,888.58,11408.4,2.077
108340,74499,95305.4,74233.4,65184,74634.3,912.45,39402,2.078
122546,80367,99931.2,88680.2,75346,77134.1,1078.77,91044.7,2.078
119711,78671,99724.2,77175.4,67778,74622.5,237.16,57481.9,2.078
67747.8,51187,86739.3,41997.6,39023,70531.6,275.66,13783,2.078
106688,82088,85175.7,64662.5,58552,72375.3,498.96,40099,2.078
79615.4,59128,88243.7,50881,44373,75147.8,304.15,12881.5,2.078
76745.6,61141,82262.3,54655.9,51325,69789.2,513.59,7897.68,2.079
84551.7,56580,97935.3,71365.7,61660,75851.8,770,21090.2,2.079
128561,84604,99586.2,79628.4,68517,76164,613.69,32978.2,2.079
79470.7,62599,83199.3,39713,37227,69912.5,184.03,11332.8,2.08
57852.8,39982,94828.7,56752.6,49399,75291.7,241.78,31613,2.08
88606.7,69884,83093.8,38226.2,36523,68592.3,436.59,17981.3,2.08
130056,92421,92223.3,78333.1,66085,77682.4,743.05,18259.9,2.08
74664.3,57973,84404.8,51613.2,46545,72672.1,318.01,38275.2,2.08
110291,81590,88589.8,75707.3,68694,72226.9,459.69,8529.12,2.08
94654.1,72252,85855.8,55631.5,49333,73903.2,900.13,18104.4,2.081
85781.1,71079,79091.6,37507,36319,67679.6,390.39,6162.48,2.081
65241.6,50082,85373.5,41310.7,38949,69509.9,307.23,16753,2.082
84193.3,62171,88750.2,60942.2,55942,71393.8,502.04,30490.6,2.082
110152,83676,86272.1,63884.2,58837,71157.8,649.11,19859.8,2.082
66143.4,51634,83951.9,55909.4,49914,73407.9,472.01,12848.4,2.083
90502.4,63704,93105.1,53444.9,49208,71178.8,730.73,19589.8,2.083
115474,88516,85495.3,36909.4,34448,70218.7,504.35,23869.4,2.083
76025.6,61469,81055.7,40139.3,38304,68676.1,213.29,7451.28,2.083
115880,87504,86787.9,47255.8,43326,71480.3,549.01,16215.8,2.084
86409,68389,82804.2,50338.8,46517,70920.4,843.92,33904.1,2.084
69150.7,55796,81222,55923.8,51032,71818.2,535.92,18317.5,2.084
74728.3,53032,92347.9,78991.2,63013,82154,574.42,4042.08,2.084
116812,87566,87424.4,63730.8,55351,75457.8,348.04,45063.4,2.084
89438.7,64739,90539.8,43542.7,40320,70774.2,437.36,24642,2.084
79572.5,64182,81251.2,89676.7,78366,74995,1133.44,16417.4,2.085
105201,78697,87607.8,45939.6,43460,69275.1,445.83,12067.2,2.085
79840.6,64221,81475.5,74974.3,65824,74646.3,652.19,45554.4,2.085
60342.4,49437,79992.7,65385.4,56864,75356.9,583.66,25636.3,2.086
104257,83465,81861.4,40311.4,35780,73835.8,335.72,31617.4,2.086
114713,83188,90371.6,61735.7,51319,78838.4,455.07,42921.4,2.086
79167.4,61966,83728.4,49011.8,45203,71058.1,595.21,13250.9,2.086
97461.1,77664,82241.6,45126.7,43292,68313.4,305.69,10084.3,2.086
108942,82239,86815.6,66783.6,62898,69584.6,417.34,24393.6,2.086
97907.2,79218,80997.3,38638.8,35957,70423.9,117.81,30120.5,2.087
128959,83815,100834,77951.5,67379,75819.3,526.68,53175.6,2.087
89635.2,69255,84821.8,65564.6,60699,70789.4,302.61,11278.1,2.087
73925.1,56811,85278.5,32096.2,30200,69650.8,327.25,8171.28,2.087
99972.5,69094,94824.4,69775.2,61502,74351.9,348.04,23778.7,2.087
68933.1,59011,76555.2,32310.7,31375,67490.5,196.35,16464.2,2.087
83073.9,63905,85194.2,67188.2,57769,76221.7,822.36,32557,2.087
77189.8,65156,77639.9,65111.8,57868,73739.6,480.48,29121.1,2.087
85790.1,61307,91707.9,92376.7,78712,76913.3,711.48,24757.9,2.088
104356,71409,95773.7,74488.3,67373,72457.3,495.88,44092.1,2.088
145761,104470,91438.4,87471.4,74862,76574.5,698.39,15775.9,2.088
84028.8,68349,80570.5,33112.8,32880,66000,529.76,12777.8,2.088
63564.8,48107,86594.1,44833,40888,71859.1,476.63,21225.6,2.089
141157,97169,95204,74718,61073,80178.1,633.71,27173.5,2.089
105919,78761,88134.1,77290.6,66873,75745.3,994.84,26714.2,2.089
103623,64620,105092,76308.5,62261,80322.4,642.18,23490.7,2.089
70542.1,55225,83712.9,48279.6,45284,69871.3,288.75,15683.8,2.089
74336,51131,95278.5,68425.9,60502,74119.2,527.45,32729,2.089
124409,94564,86219.6,61288.6,56928,70555.9,435.82,17731.4,2.089
67108.5,48190,91264.2,43774.6,38730,74072,252.56,11568.2,2.089
87984,71893,80204.2,39225.6,38201,67293.8,109.34,10910.2,2.089
94228.5,71368,86528.4,44681,41029,71369.4,472.78,26727.1,2.089
101467,70902,93787.7,81198,69685,76363.5,419.65,34891.9,2.09
76434.6,60501,82795.6,43313,40989,69251.8,373.45,10856.2,2.09
88221.4,65478,88299.6,64568.9,58078,72860.4,682.99,31510.1,2.09
81165.4,62165,85566.8,61573.7,54409,74165.9,569.03,28778.4,2.09
67121.9,58813,74794.7,50933.5,47142,70806.9,106.26,17154,2.091
69925.8,50389,90945.5,35081.3,33117,69423.2,308.77,38373.8,2.091
113734,75204,99112.5,109341,93556,76593.1,1474.55,34861,2.091
71352.3,54728,85443.4,33706.8,31697,69691.4,231.77,16460.6,2.091
102384,81473,82356.6,61917.1,53053,76485.8,729.19,17830.1,2.092
118680,77331,100578,70207.2,59839,76891.3,659.12,15993.4,2.092
114500,71648,104733,78682.3,68676,75084.8,676.83,37744.6,2.092
136245,99181,90026.9,76981.7,68368,73792.9,659.89,24265.4,2.092
94276.5,74872,82520.9,67471.2,60113,73558,497.42,45695.5,2.093
79172.5,65492,79225.7,47995.2,45328,69392.3,410.41,22389.1,2.093
66581.8,50202,86918.9,40827.6,37315,71705.2,528.99,36549.4,2.093
110495,82938,87310.8,41142.2,38563,69919.3,301.84,21477.6,2.094
89687,69236,84894.1,39386.2,37568,68707.7,136.29,23135.8,2.094
90974.7,66917,89097.2,75397.7,65805,75089.5,796.95,45157,2.094
82905,62401,87070.1,64964.2,57849,73596.6,739.2,22533.1,2.094
93643.5,64665,94904.8,64881.4,57357,74133.3,771.54,34861.7,2.094
103114,64981,103995,69969.6,59973,76459.9,291.06,9307.44,2.094
96458.9,65482,96538.4,83144.2,71767,75925.4,937.09,33241.7,2.095
82332.2,53096,101622,95102.6,77793,80118.4,657.58,33708.2,2.095
66197.1,50131,86539.2,46354.3,42159,72057.6,359.59,19868.4,2.095
123994,88149,92185.8,89491.7,77637,75542.9,424.27,25912.8,2.095
124154,86600,93955.8,58585,52081,73720.2,531.3,24513.1,2.095
126357,84816,97634.2,82936.1,71852,75645.8,826.21,20845.4,2.095
97634.6,67149,95289.2,72224.6,63614,74406.8,612.92,25588.1,2.095
123973,90818,89461.4,48437.3,43966,72200.9,535.15,27793.4,2.095
138132,97882,92484.9,56489,52279,70813.6,484.33,21037,2.096
130644,95433,89716.5,100092,81517,80469.7,861.63,50137.2,2.096
163205,111634,95811.4,72578.2,64005,74314.2,728.42,29158.6,2.096
86395.5,74608,75890.2,28518.5,28152,66389.1,56.98,18337.7,2.096
97610.9,76218,83930.7,44015.8,40077,71976.9,453.53,29666.9,2.097
81987.8,57212,93916.6,69336.7,58453,77738.6,909.37,35133.8,2.097
79166.7,56257,92224.4,60580.8,52869,75095.5,616.77,31488.5,2.097
76039,53032,93967.7,74275.9,63137,77098.2,636.79,39253.7,2.097
67622.4,50037,88568.5,88089.1,77717,74282.5,732.27,30767,2.097
104144,77648,87899,67763.5,61244,72512.4,636.79,21452.4,2.097
86177.3,59257,95308.8,51320.9,45796,73442.3,493.57,26105,2.098
125162,84972,96533.4,85600.1,74821,74977.4,651.42,40749.8,2.098
94676.5,62082,99943.9,62396.6,54778,74650.9,741.51,15966.7,2.098
80202.9,58072,90511.4,44439.1,41349,70433.7,375.76,9131.76,2.098
71835.5,55974,84107.1,56019.6,50782,72295.3,386.54,21118.3,2.098
141699,95716,97020.3,75016.8,64564,76146.2,769.23,31372.6,2.098
116283,81032,94045.8,76243,65521,76260.4,1024.1,50330.9,2.098
108486,79675,89234.1,54309.6,48470,73431.7,567.49,25624.1,2.099
79670.4,68302,76444,67761.4,63587,69838.3,663.74,21962.9,2.099
118971,88964,87640.8,59942.2,54615,71928.4,397.32,48588.5,2.1
77597.4,57948,87758.4,43362,38904,73045.8,320.32,19428.5,2.101
107407,84173,83625.5,52860.2,50336,68822.5,421.96,28602.7,2.101
63795.8,41694,100276,50438.9,43497,75995.2,267.96,19255,2.101
81930.2,61249,87664.8,48438.7,43397,73149.8,648.34,21153.6,2.101
110208,74185,97359.2,68688,59860,75201.1,660.66,20140.6,2.102
90033.9,53902,109466,80718.5,65623,80611.5,420.42,29125.4,2.102
108218,81405,87121.8,51030.7,45888,72880.7,270.27,22030.6,2.102
85624.3,55246,101573,69871,61037,75021.1,584.43,17530.6,2.102
107983,84249,83998.6,54631.4,50541,70840,515.9,27275.8,2.102
71324.8,53729,86998.5,58821.1,51941,74216.9,649.11,30166.6,2.103
122981,86685,92976.8,63094.3,56736,72880.5,409.64,25161.8,2.103
85491.8,64158,87328.1,53234.6,47863,72891.1,551.32,41353.9,2.103
72440.3,55808,85067.5,74672.6,63532,77028.1,769.23,33038.6,2.103
82336,62860,85841.1,58903.9,54805,70437.5,482.02,17964,2.103
93676.8,70545,87025.3,60626.9,55381,71743.8,474.32,26451.4,2.103
122131,83761,95557.5,64383.8,55793,75627,619.08,29709.4,2.103
77488,56056,90592.5,80333.3,68380,76992.1,762.3,48595,2.104
79641,62468,83552.4,33682.3,31600,69854.6,331.1,30757,2.104
74320,56957,85514.2,47489.8,44352,70172.5,554.4,26288.6,2.104
131560,86905,99210.6,76529.5,64996,77165.3,706.86,15189.8,2.104
84065.3,65411,84225.9,50702.4,46155,71992.9,405.79,13646.2,2.104
104330,81199,84204.8,53753,49666,70929,482.02,17113.7,2.104
112508,73248,100663,84410.6,69756,79304.1,788.48,18524.9,2.104
122011,89320,89522,66500.6,60481,72058.8,515.9,42401.5,2.104
81285.8,68814,77413.7,36284.4,35785,66450.6,334.95,12144.2,2.104
79275.5,56592,91804.5,77122.8,69252,72984.5,596.75,38221.9,2.105
71760.6,56765,82848.7,45297.4,41197,72058.8,448.91,26575.9,2.105
67529,53687,82433,40363.9,37743,70086.9,432.74,25850.9,2.105
90028.2,64902,90907.6,82417.7,72734,74261.4,1047.2,40175.3,2.105
84583,62390,88848.1,55712.2,50286,72607.7,270.27,29216.2,2.105
89472,74793,78398.2,38353,37309,67369.8,257.95,26797,2.105
79860.5,62456,83798.8,61940.9,52531,77275.5,368.06,34109.3,2.106
98147.8,69110,93072.2,46591.2,38682,78936,562.87,39355.9,2.106
84117.1,62217,88604.4,41835.6,39049,70212.8,599.06,26610.5,2.106
82422.4,58325,92612.7,59040.7,52781,73308.4,666.05,21211.9,2.106
133244,100167,87177.3,45626.4,42164,70917.7,210.21,25086.2,2.107
109005,75924,94091.2,64682.6,56716,74741.6,442.75,40592.9,2.107
158521,116707,89016.3,55407.6,49707,73051.9,262.57,27757.4,2.107
67566.1,48139,91983.9,62935.2,55366,74495.6,831.6,21186,2.107
122805,92597,86916,65860.6,57809,74663.8,604.45,28050.5,2.107
93187.2,70685,86399,56345.8,52240,70686.8,316.47,22328.6,2.107
129800,84438,100743,91060.6,76398,78113.9,1074.92,49163,2.108
81746.6,65566,81709.1,29268.7,28451,67419.6,104.72,20659,2.108
88220.8,61869,93449.7,69957.4,62032,73909,566.72,30016.8,2.108
118765,88177,88270.3,70310.2,64137,71843.8,632.94,35248.3,2.108
106903,71750,97644.6,87791.8,79217,72629.9,495.11,38731.7,2.108
81107.8,53045,100207,55660.3,49289,74007.5,212.52,17958.2,2.109
112339,83911,87738.4,67116.2,60607,72574.6,640.64,23866.6,2.109
68574.7,49464,90856.2,50371.2,45169,73083.9,474.32,19052.6,2.109
157480,105406,97913.1,65013.1,58842,72409.2,868.56,24809,2.11
128327,90072,93370.2,86562,76891,73778.8,891.66,19658.2,2.11
121364,84939,93640.1,88241,71078,81360.8,766.15,38375.3,2.11
91375.4,71755,83455.9,37795.7,34991,70789,435.05,20961.4,2.11
81861.1,62164,86301.6,45306.7,42156,70434.1,371.91,29368.1,2.11
60966.4,45661,87503.4,47975,44576,70533.3,450.45,19058.4,2.11
111407,80379,90834.1,64064.9,57078,73558.2,770,28805,2.111
115343,79809,94715.4,67891.7,60221,73883.7,811.58,16095.6,2.111
120127,79497,99030.5,81838.1,71229,75297.2,800.03,39579.8,2.112
121919,86054,92849.4,55828.8,49978,73208.1,341.88,21572.6,2.112
86302.1,64044,88312.6,68531,61557,72960.8,639.87,13629.6,2.112
120806,80374,98503.6,81002.2,68034,78028,631.4,59731.2,2.112
93716.5,71914,85404.8,36815.8,33623,71759.1,380.38,23107.7,2.113
102399,69213,96958.7,82118.9,69897,76995.3,759.99,26637.1,2.113
107839,79229,89201.1,50381.3,45517,72539.7,589.05,42996.2,2.113
102743,78240,86060.4,63457.9,57244,72650,746.13,26493.1,2.113
137121,98229,91483.6,78459.1,66713,77074.9,861.63,39060.7,2.113
148810,95845,101752,81244.8,68077,78212.3,515.13,47579,2.114
92283.5,67492,89609,63715.7,53320,78313.4,361.13,24495.8,2.114
92341.1,66624,90833.2,75826.8,64556,76977.9,527.45,45673.2,2.114
68976,54824,82453.1,54960.5,49253,73130.4,681.45,16273.4,2.114
108895,83923,85037.1,45164.9,42103,70302,262.57,40262.4,2.114
86458.9,62330,90906,45331.9,40051,74177.2,525.14,9821.52,2.115
153999,109955,91787.2,97205,85199,74771.2,895.51,43660.8,2.115
148069,96059,101020,97524,82200,77753.4,962.5,42853,2.115
75089.3,61193,80418.5,33814.1,32477,68234.1,295.68,12356.6,2.115
87943,61655,93478.8,75295.4,64175,76892.3,589.82,39875,2.115
138563,87639,103616,89316,74052,79044.6,917.84,48183.8,2.115
94735.4,75352,82394.3,54406.1,50600,70465.6,495.11,10855.4,2.116
65675.5,46115,93334.3,44105.8,37392,77303,348.04,19105.2,2.116
81612.2,64484,82943.6,34603.9,31612,71738.7,428.12,5721.84,2.116
100179,74661,87935.4,75856.3,62733,79245.7,707.63,43015.7,2.116
89320.3,71284,82118,44690.4,42628,68706.7,303.38,11415.6,2.116
95546.9,63978,97873.6,74655.4,60455,80929.9,462,25177,2.117
77289,57944,87415.6,43807.7,40193,71429.9,384.23,21556.8,2.117
116767,82237,93053.3,57859.2,52288,72518.8,725.34,27899.3,2.117
150280,108906,90433.3,67635.4,59619,74348,550.55,44373.6,2.117
91614.1,63889,93975.8,73172.2,64169,74731,676.06,30714.5,2.117
73159.7,46660,102756,49890.2,42280,77332.2,458.92,24449.8,2.117
126566,88669,93545.8,60493.7,52765,75135.3,263.34,36670.3,2.118
109034,73132,97708.6,77609.5,64385,78996.9,724.57,21386.2,2.118
80992,56436,94051.5,68595.8,60140,74750.5,429.66,23391.4,2.118
77180.2,58228,86866.8,45854.6,41288,72784.6,437.36,18553.7,2.118
78145.9,50219,101981,49945,44774,73104.8,446.6,36275.8,2.119
81006.7,60560,87662.8,53732.9,50212,70131.4,426.58,21698.6,2.119
98873,72419,89475.7,46456.6,41323,73677.5,306.46,13610.9,2.119
96196.5,74582,84528.9,31282.6,30030,68269.5,251.79,21638.2,2.119
116774,68972,110957,99058.3,82747,78454.6,672.21,23367.6,2.119
76628.5,61076,82224.2,30790.8,29296,68879.9,194.81,19314,2.119
88350.1,66217,87441.5,44679.6,42212,69367.1,545.93,12633.1,2.12
126342,91856,90140.4,59846.4,55016,71290.1,642.18,17995.7,2.12
138635,96615,94039,63119.5,56431,73303.7,564.41,37766.2,2.12
85850.9,63245,88960.8,46010.9,42768,70505.3,358.05,17412.5,2.12
88648.3,68044,85380.9,44506.1,41637,70051.9,507.43,23123.5,2.12
95761.3,64869,96745.9,87636.2,77437,74167.8,1004.08,29183.8,2.121
70237.4,50107,91865,94320.7,80534,76755.2,633.71,48329.3,2.121
108655,74767,95239.8,68731.9,58898,76478.2,600.6,48543.1,2.122
88816,69416,83851.6,80828.6,69205,76543.4,588.28,24027.8,2.122
118714,91793,84756.5,52851.6,49650,69762,513.59,25218.7,2.122
71872.6,58345,80730.9,39158.6,36948,69457.1,489.72,24323,2.122
75603.2,59793,82864.7,33503,32445,67673.1,136.29,15647,2.123
94048,68621,89819.9,46513.4,42253,72144.1,778.47,7454.16,2.123
144419,83877,112840,88304.4,72301,80042,713.79,36419.8,2.123
126305,87369,94741.9,82267.9,71097,75833.2,378.84,12496.3,2.123
121407,88657,89745.3,52672.3,47705,72360,727.65,28764,2.123
81500.8,59232,90174.8,67727.5,61696,71942.9,612.92,22001.8,2.124
134257,97495,90247.1,82255.7,71667,75218.8,532.84,21135.6,2.124
107388,81378,86482.2,73384.6,62106,77437.5,572.11,19366.6,2.124
82778.9,61455,88275.9,51788.9,46258,73371.9,442.75,14686.6,2.124
95617.3,72619,86291.1,39267.4,36203,71083.2,388.08,19451.5,2.124
75095,54559,90203.8,57687.1,51202,73836.6,422.73,24518.9,2.124
106954,78568,89213.8,40016.2,37717,69531,224.84,13513,2.124
106520,79830,87446.8,64892.2,58830,72289.2,764.61,26256.2,2.124
79661.4,61717,84590.8,49110.5,45701,70425.3,177.87,16948.8,2.125
144890,103864,91422.7,92758.3,80705,75323.8,1037.19,43595.3,2.125
86700.8,62965,90241,53455,48989,71510.4,568.26,24580.8,2.125
118799,70460,110497,88602.5,72065,80575.2,3042.27,44365,2.125
81131.5,58356,91113.8,54122.4,45448,78044.5,545.93,14787.4,2.125
90427.5,73285,80865.9,35106.5,33737,68196.3,519.75,13227.1,2.125
98738.6,81286,79606.9,35538.5,33102,70359.8,333.41,19140.5,2.126
119680,86829,90331,67358.9,60960,72415.2,297.22,24385,2.126
72950.4,56578,84500.6,36931.7,34186,70799.6,238.7,9037.44,2.126
85278.1,54873,101849,61803.4,53977,75038.4,542.08,25517.5,2.126
72825,54711,87234,42046.6,39275,70160.8,379.61,25168.3,2.126
58405.8,39902,95927,49522.3,44787,72465.1,277.2,9591.84,2.126
84676.5,58336,95127.5,77816.2,68332,74632.1,759.22,15644.2,2.126
83347.2,62477,87428,52533.4,49021,70231.7,594.44,13262.4,2.126
